EmployeeID,FirstName,LastName,Gender,Age,BusinessTravel,Department,DistanceFromHome (KM),State,Ethnicity,Education,EducationField,JobRole,MaritalStatus,Salary,StockOptionLevel,OverTime,HireDate,Attrition,YearsAtCompany,YearsInMostRecentRole,YearsSinceLastPromotion,YearsWithCurrManager,EducationLevelID,EducationLevel,PerformanceID,ReviewDate,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,TrainingOpportunitiesWithinYear,TrainingOpportunitiesTaken,WorkLifeBalance,SelfRating,ManagerRating
90EB-69E4,Devan,Ellice,Female,23,Some Travel,Technology,31,CA,Asian or Asian American,3,Computer Science,Data Scientist,Single,49543,0,No,2018-12-28,No,4,3,3,1,3,Bachelors,PR5368,2021-10-11,Satisfied,Neutral,Very Satisfied,1,1,Very Satisfied,Above and Beyond,Exceeds Expectation
A862-3880,Ludvig,Gadman,Male,22,Some Travel,Technology,10,CA,Black or African American,3,Computer Science,Senior Software Engineer,Married,66552,1,Yes,2018-12-30,No,4,1,2,0,3,Bachelors,PR5482,2021-11-21,Neutral,Satisfied,Neutral,2,1,Very Satisfied,Meets Expectation,Needs Improvement
FA48-B743,Jorie,Ockland,Non-Binary,21,Frequent Traveller,Technology,29,IL,Asian or Asian American,3,Computer Science,Data Scientist,Divorced,64887,1,No,2019-01-03,No,3,3,3,0,3,Bachelors,PR5369,2021-10-12,Very Dissatisfied,Satisfied,Satisfied,2,0,Very Dissatisfied,Meets Expectation,Needs Improvement
37EE-004B,Dyan,Boud,Female,22,Some Travel,Technology,29,CA,White,3,Information Systems,Data Scientist,Divorced,28790,1,No,2019-01-09,Yes,3,1,1,2,3,Bachelors,PR3308,2019-08-17,Neutral,Dissatisfied,Dissatisfied,2,1,Neutral,Exceeds Expectation,Exceeds Expectation
78C8-02B8,Josepha,Revey,Female,22,Some Travel,Technology,26,CA,Mixed or multiple ethnic groups,3,Information Systems,Software Engineer,Single,24208,0,No,2019-01-09,No,3,1,3,2,3,Bachelors,PR4797,2021-03-23,Dissatisfied,Very Dissatisfied,Very Dissatisfied,3,1,Satisfied,Exceeds Expectation,Exceeds Expectation
E676-215C,Fiorenze,Arcase,Female,21,No Travel,Sales,21,CA,White,3,Marketing,Sales Executive,Married,69402,1,No,2019-01-14,No,3,1,3,0,3,Bachelors,PR4969,2021-05-14,Very Satisfied,Satisfied,Dissatisfied,3,2,Neutral,Meets Expectation,Needs Improvement
C2BF-D441,Helen-elizabeth,Randall,Female,47,Frequent Traveller,Technology,37,NY,Black or African American,3,Computer Science,Analytics Manager,Divorced,350101,1,No,2019-01-19,No,3,0,1,0,3,Bachelors,PR5433,2021-11-04,Neutral,Satisfied,Dissatisfied,3,0,Dissatisfied,Meets Expectation,Needs Improvement
656C-09EA,Anna-maria,Diegan,Female,24,Some Travel,Technology,20,NY,Black or African American,3,Information Systems,Senior Software Engineer,Married,52850,1,No,2019-01-20,No,3,3,3,0,3,Bachelors,PR5155,2021-07-16,Very Satisfied,Neutral,Satisfied,3,0,Neutral,Meets Expectation,Needs Improvement
CF5D-0E32,Fairfax,Leyre,Male,21,Frequent Traveller,Technology,36,CA,American Indian or Alaska Native,3,Computer Science,Software Engineer,Divorced,22462,1,Yes,2019-01-24,No,3,2,2,3,3,Bachelors,PR5118,2021-07-04,Very Satisfied,Dissatisfied,Satisfied,2,0,Satisfied,Above and Beyond,Exceeds Expectation
2796-828F,Bar,Dunphy,Male,22,No Travel,Sales,17,CA,Mixed or multiple ethnic groups,3,Marketing,Sales Executive,Married,58270,1,No,2019-02-02,No,3,1,1,1,3,Bachelors,PR4578,2021-01-14,Very Satisfied,Dissatisfied,Dissatisfied,1,0,Satisfied,Exceeds Expectation,Meets Expectation
0A4E-1A4A,Aloysius,Holdren,Male,22,No Travel,Sales,14,CA,Mixed or multiple ethnic groups,3,Technical Degree,Sales Executive,Single,53014,0,Yes,2019-02-04,No,3,3,3,0,3,Bachelors,PR5252,2021-08-17,Satisfied,Dissatisfied,Very Satisfied,2,3,Dissatisfied,Exceeds Expectation,Exceeds Expectation
D471-4BFF,Dew,Jinkinson,Male,24,Frequent Traveller,Sales,9,NY,Black or African American,3,Marketing,Sales Executive,Single,45410,0,No,2019-02-04,No,3,3,3,1,3,Bachelors,PR5541,2021-12-18,Very Satisfied,Dissatisfied,Neutral,3,0,Dissatisfied,Above and Beyond,Exceeds Expectation
4236-4F51,Nico,Playden,Male,21,No Travel,Technology,42,CA,White,3,Computer Science,Data Scientist,Married,57118,3,No,2019-03-05,No,3,1,3,0,3,Bachelors,PR5293,2021-09-04,Satisfied,Neutral,Very Satisfied,3,1,Very Satisfied,Exceeds Expectation,Meets Expectation
0C6D-2825,Tann,Lettley,Male,21,Some Travel,Technology,30,CA,White,3,Computer Science,Software Engineer,Divorced,37164,1,Yes,2019-03-06,No,3,3,3,3,3,Bachelors,PR4540,2021-01-02,Satisfied,Satisfied,Very Satisfied,2,2,Dissatisfied,Above and Beyond,Exceeds Expectation
24DD-6D7C,Leshia,Jenking,Female,24,Some Travel,Technology,34,IL,Mixed or multiple ethnic groups,3,Computer Science,Machine Learning Engineer,Married,78242,1,No,2019-03-07,No,3,0,3,2,3,Bachelors,PR5092,2021-06-26,Neutral,Satisfied,Neutral,2,2,Neutral,Exceeds Expectation,Exceeds Expectation
3CFD-6622,Adelina,Bittlestone,Female,40,Frequent Traveller,Technology,19,CA,Black or African American,3,Information Systems,Analytics Manager,Single,513325,0,No,2019-03-10,No,3,0,0,1,3,Bachelors,PR4980,2021-05-17,Very Satisfied,Very Satisfied,Very Satisfied,2,2,Very Satisfied,Meets Expectation,Needs Improvement
676C-C884,Ettie,Watt,Female,24,Some Travel,Technology,17,IL,Mixed or multiple ethnic groups,3,Information Systems,Software Engineer,Married,26937,1,No,2019-03-31,No,3,2,2,1,3,Bachelors,PR4840,2021-04-05,Satisfied,Very Satisfied,Neutral,3,2,Neutral,Above and Beyond,Exceeds Expectation
C62F-44EF,Valeda,Napier,Female,39,Frequent Traveller,Human Resources,25,CA,Black or African American,3,Economics,HR Business Partner,Married,349233,1,No,2019-04-06,No,3,0,2,0,3,Bachelors,PR5520,2021-12-10,Satisfied,Dissatisfied,Satisfied,1,1,Neutral,Above and Beyond,Exceeds Expectation
1E4A-5810,Eryn,Fern,Female,35,Frequent Traveller,Technology,28,CA,Mixed or multiple ethnic groups,3,Computer Science,Machine Learning Engineer,Single,222303,0,No,2019-04-08,No,3,0,2,2,3,Bachelors,PR5327,2021-09-22,Neutral,Satisfied,Dissatisfied,2,2,Very Satisfied,Exceeds Expectation,Exceeds Expectation
E8EF-FA89,Melvin,Bansal,Male,24,Some Travel,Technology,33,CA,White,3,Computer Science,Machine Learning Engineer,Married,81974,3,No,2019-04-12,No,3,1,1,1,3,Bachelors,PR5173,2021-07-20,Very Dissatisfied,Dissatisfied,Dissatisfied,2,0,Very Dissatisfied,Meets Expectation,Needs Improvement
3A96-07A5,Teena,Nassey,Female,24,No Travel,Sales,14,CA,Black or African American,3,Marketing,Sales Executive,Divorced,52975,1,Yes,2019-04-18,No,3,1,3,3,3,Bachelors,PR5428,2021-11-03,Neutral,Satisfied,Very Satisfied,1,1,Dissatisfied,Exceeds Expectation,Meets Expectation
9756-3EAB,Haley,Veld,Female,22,Some Travel,Technology,21,IL,Black or African American,3,Computer Science,Software Engineer,Single,27097,0,No,2019-04-28,No,3,3,3,1,3,Bachelors,PR5476,2021-11-19,Very Satisfied,Dissatisfied,Dissatisfied,2,1,Very Satisfied,Exceeds Expectation,Exceeds Expectation
4304-4B4E,Lonni,McConnel,Female,29,Some Travel,Sales,8,NY,White,3,Marketing,Sales Executive,Married,163950,1,No,2019-04-30,No,3,3,3,0,3,Bachelors,PR4551,2021-01-07,Satisfied,Neutral,Neutral,1,0,Satisfied,Above and Beyond,Above and Beyond
8892-77D8,Rodrique,Rohlfing,Male,35,Some Travel,Technology,29,CA,Mixed or multiple ethnic groups,3,Information Systems,Engineering Manager,Divorced,519361,1,Yes,2019-05-04,No,3,2,3,1,3,Bachelors,PR5519,2021-12-10,Neutral,Satisfied,Dissatisfied,2,0,Dissatisfied,Exceeds Expectation,Meets Expectation
EAB1-2EB2,Giacinta,Keasey,Female,21,Some Travel,Technology,8,CA,American Indian or Alaska Native,3,Business Studies,Data Scientist,Single,36534,0,No,2019-05-24,Yes,0,0,0,0,3,Bachelors,PR3758,2020-03-05,Neutral,Very Satisfied,Neutral,2,0,Dissatisfied,Meets Expectation,Meets Expectation
1158-9E23,Delly,Costerd,Female,41,Some Travel,Technology,22,CA,White,3,Computer Science,Machine Learning Engineer,Single,235812,0,No,2019-05-27,No,3,1,2,2,3,Bachelors,PR5372,2021-10-13,Very Dissatisfied,Dissatisfied,Satisfied,1,1,Neutral,Above and Beyond,Exceeds Expectation
3476-CA56,Minette,Florey,Female,24,Some Travel,Sales,16,CA,White,3,Economics,Sales Representative,Single,25102,0,No,2019-06-05,Yes,1,0,0,0,3,Bachelors,PR3363,2019-09-21,Satisfied,Very Satisfied,Very Satisfied,3,1,Satisfied,Above and Beyond,Exceeds Expectation
2E25-987F,Roseann,Blueman,Female,24,Some Travel,Technology,45,CA,Asian or Asian American,3,Information Systems,Software Engineer,Married,30390,1,No,2019-06-14,No,3,0,2,2,3,Bachelors,PR4697,2021-02-22,Neutral,Satisfied,Dissatisfied,2,1,Neutral,Above and Beyond,Above and Beyond
2637-BDCD,Davin,Nutley,Male,21,Some Travel,Technology,35,IL,Black or African American,3,Computer Science,Data Scientist,Divorced,51682,1,No,2019-06-15,No,3,1,3,0,3,Bachelors,PR4534,2021-01-01,Very Satisfied,Dissatisfied,Very Satisfied,2,0,Very Satisfied,Exceeds Expectation,Exceeds Expectation
ACA5-348E,Theodoric,Mateo,Male,22,Some Travel,Technology,8,CA,Black or African American,3,Computer Science,Software Engineer,Single,26158,0,No,2019-06-18,No,3,0,3,1,3,Bachelors,PR5140,2021-07-10,Very Satisfied,Neutral,Dissatisfied,3,2,Neutral,Exceeds Expectation,Exceeds Expectation
6DEB-F440,Viviene,Vanezis,Non-Binary,21,Some Travel,Technology,41,CA,Black or African American,3,Computer Science,Data Scientist,Single,29793,0,Yes,2019-06-22,Yes,3,0,0,2,3,Bachelors,PR3613,2020-01-16,Satisfied,Dissatisfied,Very Satisfied,2,0,Neutral,Exceeds Expectation,Meets Expectation
354B-3BC6,Luci,Penburton,Female,21,Some Travel,Technology,4,NY,White,3,Business Studies,Software Engineer,Single,67900,0,No,2019-06-24,No,3,3,3,2,3,Bachelors,PR4926,2021-04-30,Satisfied,Dissatisfied,Neutral,3,3,Neutral,Above and Beyond,Above and Beyond
C95B-FE97,Ira,Rivelon,Male,21,Some Travel,Technology,40,CA,White,3,Business Studies,Data Scientist,Married,58274,1,No,2019-06-27,No,3,3,3,3,3,Bachelors,PR5267,2021-08-24,Very Satisfied,Neutral,Satisfied,1,1,Dissatisfied,Exceeds Expectation,Meets Expectation
0846-2064,Hedvige,De Wolfe,Non-Binary,33,Some Travel,Technology,44,CA,White,3,Information Systems,Analytics Manager,Single,230945,0,No,2019-07-09,No,3,0,2,0,3,Bachelors,PR4796,2021-03-23,Neutral,Very Dissatisfied,Very Dissatisfied,1,1,Dissatisfied,Exceeds Expectation,Exceeds Expectation
1D74-2661,Renaud,Gigg,Male,23,Frequent Traveller,Technology,34,NY,American Indian or Alaska Native,3,Computer Science,Software Engineer,Married,43009,0,No,2019-07-24,No,3,2,2,1,3,Bachelors,PR5136,2021-07-09,Neutral,Neutral,Satisfied,3,0,Satisfied,Meets Expectation,Needs Improvement
9071-14B2,Griffie,Bugge,Male,31,Some Travel,Technology,25,CA,Black or African American,3,Business Studies,Machine Learning Engineer,Single,157676,0,No,2019-08-07,No,3,0,2,1,3,Bachelors,PR4855,2021-04-10,Satisfied,Satisfied,Dissatisfied,1,1,Dissatisfied,Meets Expectation,Needs Improvement
9624-0464,Lura,Hedin,Female,45,Frequent Traveller,Technology,4,CA,Native Hawaiian,3,Information Systems,Engineering Manager,Divorced,393420,1,No,2019-08-11,No,3,1,1,1,3,Bachelors,PR5432,2021-11-04,Neutral,Dissatisfied,Satisfied,3,1,Satisfied,Above and Beyond,Exceeds Expectation
7B96-B655,Jonah,Chatwood,Male,24,No Travel,Technology,18,NY,Mixed or multiple ethnic groups,3,Computer Science,Data Scientist,Divorced,104807,1,No,2019-08-11,No,3,0,0,1,3,Bachelors,PR4916,2021-04-27,Satisfied,Dissatisfied,Very Satisfied,3,1,Neutral,Above and Beyond,Above and Beyond
6828-1F30,Filide,Summerlie,Female,46,Some Travel,Sales,8,CA,Mixed or multiple ethnic groups,3,Marketing,Sales Executive,Married,249505,3,Yes,2019-08-14,No,3,2,2,1,3,Bachelors,PR4670,2021-02-12,Satisfied,Very Satisfied,Very Satisfied,1,1,Dissatisfied,Above and Beyond,Above and Beyond
2926-D386,Son,Crowther,Male,24,Some Travel,Technology,36,IL,Black or African American,3,Information Systems,Machine Learning Engineer,Single,93015,0,Yes,2019-08-14,No,3,0,2,2,3,Bachelors,PR5307,2021-09-11,Satisfied,Very Satisfied,Very Satisfied,2,1,Satisfied,Above and Beyond,Above and Beyond
60A3-AFA2,Gracie,Horley,Female,23,Some Travel,Technology,20,NY,White,3,Information Systems,Software Engineer,Divorced,85006,2,No,2019-08-18,No,3,2,3,0,3,Bachelors,PR5337,2021-09-25,Very Satisfied,Satisfied,Very Satisfied,1,2,Dissatisfied,Exceeds Expectation,Meets Expectation
200B-1979,Jamie,Sarll,Male,50,Frequent Traveller,Technology,43,CA,White,3,Information Systems,Engineering Manager,Divorced,339245,2,No,2019-08-26,No,3,0,0,1,3,Bachelors,PR4698,2021-02-23,Very Satisfied,Dissatisfied,Neutral,1,2,Satisfied,Meets Expectation,Needs Improvement
8EF9-CECD,Mendy,Hounsom,Male,23,Some Travel,Technology,35,IL,White,3,Computer Science,Data Scientist,Single,28704,0,No,2019-08-28,No,3,3,3,1,3,Bachelors,PR4558,2021-01-08,Neutral,Very Satisfied,Satisfied,1,0,Very Satisfied,Meets Expectation,Needs Improvement
B5C6-A760,Brigitta,Larkins,Female,21,Frequent Traveller,Technology,7,CA,White,3,Computer Science,Machine Learning Engineer,Single,76518,0,No,2019-08-31,No,3,1,2,1,3,Bachelors,PR3905,2020-04-22,Very Satisfied,Neutral,Satisfied,3,0,Neutral,Above and Beyond,Exceeds Expectation
8DB6-5FC6,Madalena,Leneham,Female,21,No Travel,Sales,25,CA,White,3,Marketing,Sales Executive,Married,69078,1,No,2019-09-08,No,3,3,3,3,3,Bachelors,PR4408,2020-11-08,Satisfied,Satisfied,Satisfied,3,2,Neutral,Above and Beyond,Exceeds Expectation
54D0-5A71,Dur,Lebarree,Male,24,Some Travel,Technology,9,CA,White,3,Business Studies,Software Engineer,Married,33443,1,Yes,2019-09-24,No,3,3,3,0,3,Bachelors,PR4748,2021-03-06,Neutral,Dissatisfied,Very Satisfied,2,1,Dissatisfied,Exceeds Expectation,Meets Expectation
A0EC-C4AE,Eleanora,Issacoff,Female,24,Some Travel,Sales,7,NY,White,3,Marketing,Sales Executive,Married,106586,1,No,2019-10-14,No,3,1,3,3,3,Bachelors,PR5451,2021-11-08,Very Satisfied,Very Satisfied,Very Satisfied,3,0,Satisfied,Meets Expectation,Meets Expectation
84D8-1A04,Adara,Sleeford,Female,22,Some Travel,Sales,16,NY,White,3,Marketing,Sales Executive,Married,48432,1,No,2019-10-17,No,3,0,0,3,3,Bachelors,PR3931,2020-04-30,Satisfied,Satisfied,Satisfied,2,2,Satisfied,Above and Beyond,Above and Beyond
9C7D-E1B1,Morly,Gerin,Male,22,Some Travel,Technology,26,CA,White,3,Information Systems,Machine Learning Engineer,Married,62509,2,No,2019-10-23,Yes,1,0,0,0,3,Bachelors,PR3426,2019-10-26,Satisfied,Satisfied,Neutral,3,1,Dissatisfied,Above and Beyond,Exceeds Expectation
4BED-C7C2,Kahlil,Kelso,Male,24,Some Travel,Technology,18,CA,White,3,Information Systems,Software Engineer,Married,29722,1,No,2019-11-06,No,3,1,3,2,3,Bachelors,PR3690,2020-02-11,Neutral,Very Satisfied,Very Satisfied,3,2,Satisfied,Exceeds Expectation,Meets Expectation
66D5-3142,Rivi,Salkild,Female,30,Frequent Traveller,Technology,7,NY,White,3,Business Studies,Data Scientist,Married,175692,1,No,2019-12-16,No,3,0,3,3,3,Bachelors,PR4544,2021-01-05,Neutral,Neutral,Neutral,1,1,Neutral,Exceeds Expectation,Exceeds Expectation
29C2-1A3F,Wilone,Vautrey,Female,30,Some Travel,Technology,32,CA,White,3,Information Systems,Senior Software Engineer,Married,158656,1,No,2019-12-25,Yes,2,1,1,2,3,Bachelors,PR4008,2020-05-25,Neutral,Dissatisfied,Neutral,2,1,Satisfied,Above and Beyond,Above and Beyond
939F-2461,Grantham,Sandercock,Male,28,Some Travel,Technology,17,IL,White,3,Information Systems,Senior Software Engineer,Married,101210,1,No,2020-01-03,No,2,2,2,1,3,Bachelors,PR4473,2020-12-10,Neutral,Dissatisfied,Satisfied,3,1,Dissatisfied,Meets Expectation,Meets Expectation
98EE-8547,Lock,Pierson,Male,31,Some Travel,Technology,44,CA,White,3,Information Systems,Analytics Manager,Married,531629,1,Yes,2020-01-06,Yes,1,0,1,1,3,Bachelors,PR3647,2020-01-29,Neutral,Dissatisfied,Very Satisfied,3,0,Neutral,Exceeds Expectation,Exceeds Expectation
E210-F193,Karia,Bartunek,Female,28,Some Travel,Technology,38,CA,White,3,Computer Science,Machine Learning Engineer,Divorced,151229,1,No,2020-01-16,No,2,0,0,2,3,Bachelors,PR5755,2022-02-20,Satisfied,Very Satisfied,Dissatisfied,2,1,Satisfied,Exceeds Expectation,Meets Expectation
4BE1-4A7B,Alexander,Winstone,Male,23,Frequent Traveller,Technology,10,NY,White,3,Information Systems,Software Engineer,Divorced,44566,0,Yes,2020-01-29,Yes,1,0,0,0,3,Bachelors,PR3882,2020-04-16,Neutral,Satisfied,Neutral,2,2,Satisfied,Exceeds Expectation,Exceeds Expectation
E55E-9436,Wayland,McGlade,Male,41,No Travel,Sales,34,CA,White,3,Marketing,Sales Executive,Single,326896,0,Yes,2020-02-03,Yes,2,1,1,1,3,Bachelors,PR4479,2020-12-15,Very Satisfied,Very Satisfied,Very Satisfied,1,1,Neutral,Above and Beyond,Exceeds Expectation
F9BA-C7C8,Celina,Pawlata,Female,23,Some Travel,Technology,12,NY,White,3,Computer Science,Data Scientist,Married,27347,1,No,2020-02-07,No,2,0,0,0,3,Bachelors,PR6035,2022-05-10,Very Satisfied,Satisfied,Very Satisfied,1,0,Neutral,Above and Beyond,Exceeds Expectation
781F-6C21,Eugenio,Sempill,Male,43,Frequent Traveller,Sales,21,NY,White,3,Marketing,Manager,Divorced,327587,1,Yes,2020-02-25,No,2,1,1,1,3,Bachelors,PR6221,2022-07-06,Very Satisfied,Very Satisfied,Satisfied,3,1,Very Satisfied,Above and Beyond,Exceeds Expectation
F0C3-4859,Lenka,Ciotti,Non-Binary,21,Some Travel,Technology,37,IL,White,3,Information Systems,Software Engineer,Married,41476,1,Yes,2020-03-03,Yes,0,0,0,0,3,Bachelors,PR4144,2020-07-17,Dissatisfied,Dissatisfied,Neutral,1,0,Dissatisfied,Exceeds Expectation,Meets Expectation
0E85-1FC5,Pet,Dow,Female,31,Some Travel,Technology,21,CA,White,3,Computer Science,Senior Software Engineer,Divorced,127182,1,No,2020-03-08,No,2,0,0,1,3,Bachelors,PR6578,2022-11-14,Very Satisfied,Very Satisfied,Dissatisfied,2,1,Satisfied,Above and Beyond,Exceeds Expectation
6C42-A719,Bird,Libbey,Female,22,Some Travel,Technology,37,NY,White,3,Computer Science,Data Scientist,Single,30442,0,Yes,2020-03-11,Yes,0,0,0,0,3,Bachelors,PR4507,2020-12-24,Satisfied,Neutral,Very Satisfied,3,0,Dissatisfied,Meets Expectation,Needs Improvement
0FEB-B474,Morten,Ridgley,Male,44,Some Travel,Sales,35,NY,White,3,Marketing,Sales Executive,Divorced,223619,1,No,2020-04-24,No,2,0,2,1,3,Bachelors,PR6237,2022-07-09,Very Satisfied,Very Satisfied,Very Satisfied,2,0,Very Satisfied,Meets Expectation,Needs Improvement
CC1D-5D73,Tillie,Cregin,Female,40,No Travel,Sales,9,CA,White,3,Marketing,Manager,Single,254535,0,No,2020-04-25,No,2,2,2,1,3,Bachelors,PR6602,2022-11-21,Neutral,Satisfied,Satisfied,1,2,Very Dissatisfied,Meets Expectation,Meets Expectation
AACC-8B93,Kaleena,Ellsbury,Female,36,Frequent Traveller,Technology,2,CA,White,3,Information Systems,Analytics Manager,Divorced,462687,1,No,2020-04-27,No,2,2,2,0,3,Bachelors,PR6512,2022-10-22,Dissatisfied,Very Dissatisfied,Dissatisfied,3,0,Dissatisfied,Exceeds Expectation,Exceeds Expectation
0592-D909,Jamill,Woolger,Male,39,Frequent Traveller,Technology,42,NY,White,3,Information Systems,Analytics Manager,Married,495977,1,No,2020-04-30,No,2,2,2,0,3,Bachelors,PR5599,2022-01-04,Very Satisfied,Satisfied,Neutral,3,1,Neutral,Above and Beyond,Above and Beyond
3E42-57C8,Quinton,McAllister,Male,23,Some Travel,Sales,12,IL,White,3,Marketing,Sales Executive,Single,84985,0,No,2020-05-01,Yes,1,0,0,0,3,Bachelors,PR4050,2020-06-13,Neutral,Very Satisfied,Very Satisfied,3,2,Very Satisfied,Meets Expectation,Needs Improvement
9112-D01B,Emmie,Lauchlan,Female,50,Some Travel,Sales,23,CA,White,3,Marketing,Manager,Married,266449,1,Yes,2020-05-27,No,2,1,2,2,3,Bachelors,PR6642,2022-12-08,Very Satisfied,Dissatisfied,Dissatisfied,3,1,Very Satisfied,Above and Beyond,Exceeds Expectation
1E20-2FFF,Addison,McCormack,Male,28,Frequent Traveller,Sales,29,CA,White,3,Marketing,Sales Executive,Married,327674,3,No,2020-06-05,No,2,2,2,1,3,Bachelors,PR5824,2022-03-09,Neutral,Very Satisfied,Very Satisfied,1,2,Dissatisfied,Above and Beyond,Exceeds Expectation
5B38-57D2,Dennie,Morrel,Male,20,Frequent Traveller,Technology,28,CA,White,3,Information Systems,Software Engineer,Married,29835,3,Yes,2020-07-05,No,2,0,0,0,3,Bachelors,PR6618,2022-11-27,Very Satisfied,Neutral,Very Satisfied,1,1,Very Satisfied,Above and Beyond,Exceeds Expectation
EC6E-7F42,Art,Brisseau,Male,42,Frequent Traveller,Technology,28,NY,White,3,Computer Science,Senior Software Engineer,Married,264513,0,No,2020-07-08,Yes,1,0,0,1,3,Bachelors,PR4391,2020-11-04,Satisfied,Neutral,Dissatisfied,3,1,Very Satisfied,Exceeds Expectation,Exceeds Expectation
AE9F-5268,Ev,Bravington,Male,22,Some Travel,Technology,6,IL,White,3,Computer Science,Software Engineer,Divorced,43072,1,Yes,2020-07-09,No,2,1,2,1,3,Bachelors,PR6680,2022-12-22,Neutral,Very Satisfied,Dissatisfied,3,1,Very Satisfied,Above and Beyond,Above and Beyond
0210-E0D8,Yankee,Charteris,Male,36,Some Travel,Sales,7,NY,White,3,Technical Degree,Sales Executive,Single,243989,0,Yes,2020-07-18,Yes,1,0,1,1,3,Bachelors,PR4824,2021-04-01,Neutral,Neutral,Very Satisfied,3,2,Satisfied,Exceeds Expectation,Exceeds Expectation
45FF-ACE6,Korrie,Plampin,Female,28,Some Travel,Sales,13,CA,White,3,Marketing,Sales Executive,Married,207479,3,No,2020-07-19,Yes,1,0,0,0,3,Bachelors,PR4341,2020-10-16,Satisfied,Neutral,Very Satisfied,1,3,Dissatisfied,Exceeds Expectation,Exceeds Expectation
817D-28CE,Bert,Otton,Female,22,Frequent Traveller,Technology,30,NY,White,3,Computer Science,Data Scientist,Divorced,40614,1,Yes,2020-07-29,Yes,0,0,0,0,3,Bachelors,PR4328,2020-10-08,Neutral,Neutral,Very Satisfied,3,0,Dissatisfied,Meets Expectation,Needs Improvement
B3A4-91F0,Dud,Durdan,Male,23,Frequent Traveller,Technology,12,NY,White,3,Computer Science,Senior Software Engineer,Divorced,68820,1,No,2020-08-05,No,2,2,2,1,3,Bachelors,PR6701,2022-12-28,Satisfied,Neutral,Dissatisfied,3,2,Dissatisfied,Above and Beyond,Exceeds Expectation
55DC-C0F0,Marysa,Stannislawski,Female,23,Some Travel,Sales,26,NY,White,3,Economics,Sales Executive,Single,67718,0,No,2020-08-07,No,2,1,2,1,3,Bachelors,PR5746,2022-02-18,Very Satisfied,Neutral,Neutral,3,2,Neutral,Exceeds Expectation,Meets Expectation
D014-7DB2,Dolli,Dodgson,Female,20,Some Travel,Sales,16,NY,White,3,Marketing,Sales Representative,Single,35754,0,No,2020-08-24,Yes,0,0,0,0,3,Bachelors,PR4268,2020-09-07,Satisfied,Very Satisfied,Dissatisfied,1,2,Dissatisfied,Meets Expectation,Meets Expectation
